CIDm00002909	CIDs05280754	ATC	L04AD01
CIDm00002909	CIDs05280754	ATC	S01XA18
CIDm00043814	CIDs00043814	ATC	R05CB08
CIDm00002554	CIDs00002554	ATC	N03AF01
CIDm00060168	CIDs00060168	ATC	M03AC07
CIDm00068705	CIDs00068705	ATC	A03AA06
CIDm00004763	CIDs00004763	ATC	N03AA02
CIDm00001798	CIDs00004100	ATC	S01EC05
CIDm00002476	CIDs00644073	ATC	N02AE01
CIDm00002476	CIDs00644073	ATC	N07BC01
CIDm00005645	CIDs00031401	ATC	A05AA02
CIDm00029563	CIDs00029563	ATC	A01AB14
CIDm00029563	CIDs00029563	ATC	D08AJ05
CIDm00005597	CIDs00005597	ATC	A02BX11
CIDm00005595	CIDs00656664	ATC	A04AA03
CIDm00021776	CIDs00021776	ATC	A08AA09
CIDm00004849	CIDs00004849	ATC	C03CA03
CIDm00072135	CIDs00072135	ATC	N05CA08
CIDm24826799	CIDs24826799	ATC	L01XE24
CIDm00011430	CIDs00011430	ATC	A12BA04
CIDm00000271	CIDs00000271	ATC	A12AA20
CIDm00124087	CIDs00124087	ATC	R06AX27
CIDm00005581	CIDs00005581	ATC	R03AC09
CIDm00005581	CIDs00005581	ATC	R03CC09
CIDm00005344	CIDs00005344	ATC	J01EB05
CIDm00005344	CIDs00005344	ATC	S01AB02
CIDm00002159	CIDs00002159	ATC	N05AL05
CIDm00037497	CIDs00037497	ATC	N01BB07
CIDm00002265	CIDs00002265	ATC	L04AX01
CIDm00003199	CIDs00108150	ATC	L01CX01
CIDm00040703	CIDs00040703	ATC	A03AX04
CIDm00012598	CIDs00012598	ATC	N05AB09
CIDm05280805	CIDs05280805	ATC	C05CA01
CIDm00017336	CIDs00017336	ATC	N05CA22
CIDm00070881	CIDs00070881	ATC	A03AD30
CIDm21584777	CIDs21584777	ATC	A02AB05
CIDm00093057	CIDs00093057	ATC	G03DB05
CIDm00129228	CIDs00129228	ATC	N03AF03
CIDm00003306	CIDs00003306	ATC	C01CA01
CIDm00034536	CIDs00034536	ATC	V08AA05
CIDm00004914	CIDs00004914	ATC	C05AD05
CIDm00004914	CIDs00004914	ATC	N01BA02
CIDm00004914	CIDs00004914	ATC	S01HA05
CIDm24900341	CIDs25154713	ATC	J05AX14
CIDm00004449	CIDs00004449	ATC	N06AX06
CIDm00003151	CIDs00003151	ATC	A03FA03
CIDm00005340	CIDs00005340	ATC	D06BA02
CIDm00005340	CIDs00005340	ATC	J01EB07
CIDm00002747	CIDs00002747	ATC	C01BG07
CIDm00005391	CIDs00005391	ATC	N05CD07
CIDm00053275	CIDs00053275	ATC	N02BG07
CIDm06102852	CIDs12041444	ATC	V08CA09
CIDm00028486	CIDs00028486	ATC	N05AN01
CIDm00040027	CIDs00656511	ATC	J01CA10
CIDm00001080	CIDs00193653	ATC	R05CB03
CIDm00024453	CIDs00024453	ATC	D03AX11
CIDm53297329	CIDs53297329	ATC	J04AB30
CIDm00023497	CIDs00023497	ATC	N04BA04
CIDm00005381	CIDs00005381	ATC	D05AX05
CIDm00002520	CIDs00002520	ATC	C08DA01
CIDm00008238	CIDs00008238	ATC	P02DX01
CIDm00027400	CIDs00027400	ATC	N02CX01
CIDm00114790	CIDs00114790	ATC	A02AB02
CIDm00003649	CIDs00091503	ATC	M09AA01
CIDm00004638	CIDs05281034	ATC	A14AA05
CIDm00002616	CIDs00030699	ATC	J01DB08
CIDm00443082	CIDs05479539	ATC	J01DE02
CIDm00002366	CIDs00002366	ATC	N07CA01
CIDm00005582	CIDs00005582	ATC	P01AX07
CIDm00026618	CIDs00026618	ATC	C03BA10
CIDm00071652	CIDs00071652	ATC	C03AA13
CIDm09812414	CIDs25244225	ATC	B01AB06
CIDm00005430	CIDs00005430	ATC	D01AC06
CIDm00005430	CIDs00005430	ATC	P02CA02
CIDm00005726	CIDs00035370	ATC	S01AD05
CIDm00003784	CIDs00003784	ATC	C08CA03
CIDm00002767	CIDs00002770	ATC	L01XA01
CIDm03000715	CIDs03000715	ATC	N01AF03
CIDm03000715	CIDs03000715	ATC	N05CA19
CIDm00047640	CIDs00047641	ATC	D01AE22
CIDm00039507	CIDs05311412	ATC	H02AB12
CIDm00039507	CIDs05311412	ATC	S01BA13
CIDm00004583	CIDs00149096	ATC	J01MA12
CIDm00004583	CIDs00149096	ATC	S01AE05
CIDm00000681	CIDs00000681	ATC	C01CA04
CIDm00019090	CIDs00019090	ATC	G03AC05
CIDm00019090	CIDs00019090	ATC	G03DB02
CIDm00019090	CIDs00019090	ATC	L02AB01
CIDm00005533	CIDs00005533	ATC	A06AC07
CIDm00024850	CIDs00024850	ATC	S01XA07
CIDm00004768	CIDs00004768	ATC	C04AX02
CIDm00004257	CIDs00004257	ATC	N05AX10
CIDm00037475	CIDs05281087	ATC	P02CC02
CIDm00002267	CIDs00002267	ATC	R01AC03
CIDm00002267	CIDs00002267	ATC	R06AX19
CIDm00002267	CIDs00002267	ATC	S01GX07
CIDm00034055	CIDs00034055	ATC	G04BD01
CIDm00004587	CIDs00072492	ATC	J01FA05
CIDm00003516	CIDs00003516	ATC	R05CA03
CIDm00003333	CIDs00003333	ATC	C08CA02
CIDm00029025	CIDs00092874	ATC	R05CA11
CIDm00009417	CIDs00009417	ATC	N06AA05
CIDm00010518	CIDs00010518	ATC	N05CA11
CIDm00166031	CIDs05362460	ATC	N02AA04
CIDm10182969	CIDs10182969	ATC	B01AF02
CIDm00008230	CIDs00644077	ATC	H01BA01
CIDm00003781	CIDs00003781	ATC	D04AA22
CIDm00003781	CIDs00003781	ATC	R06AD09
CIDm00068876	CIDs00068876	ATC	B01AC02
CIDm00068707	CIDs00068707	ATC	R05CB09
CIDm54708299	CIDs54708299	ATC	B01AA11
CIDm00002487	CIDs05361092	ATC	N02AF01
CIDm00005078	CIDs00005078	ATC	N02CC04
CIDm16131215	CIDs16131215	ATC	L02BX01
CIDm23724978	CIDs23724978	ATC	L01CD03
CIDm00006719	CIDs00006719	ATC	B01AA10
CIDm00000739	CIDs00018897	ATC	M01AX05
CIDm53297362	CIDs53297362	ATC	V04CK01
CIDm00005603	CIDs00005603	ATC	R01AA11
CIDm00005603	CIDs00005603	ATC	R01AB08
CIDm00010547	CIDs00010547	ATC	S01EB03
CIDm00008589	CIDs00008589	ATC	A03AX07
CIDm00003998	CIDs00003998	ATC	D06BA03
CIDm00005666	CIDs00005666	ATC	N06AX09
CIDm00004822	CIDs00004822	ATC	R06AX23
CIDm00004454	CIDs00008378	ATC	A01AB08
CIDm00004454	CIDs00008378	ATC	A07AA01
CIDm00004454	CIDs00008378	ATC	B05CA09
CIDm00004454	CIDs00008378	ATC	D06AX04
CIDm00004454	CIDs00008378	ATC	J01GB05
CIDm00004454	CIDs00008378	ATC	R02AB01
CIDm00004454	CIDs00008378	ATC	S01AA03
CIDm00004454	CIDs00008378	ATC	S02AA07
CIDm00004454	CIDs00008378	ATC	S03AA01
CIDm00004886	CIDs00004886	ATC	C05AD07
CIDm00004886	CIDs00004886	ATC	D04AB07
CIDm00003657	CIDs00003657	ATC	L01XX05
CIDm00002352	CIDs05282428	ATC	B01AC19
CIDm00002249	CIDs00002249	ATC	C07AB03
CIDm00009982	CIDs00009982	ATC	A08AA06
CIDm16683874	CIDs16683874	ATC	A02BX12
CIDm00008419	CIDs00008419	ATC	C02KA01
CIDm00003821	CIDs00182137	ATC	N01AX14
CIDm00003075	CIDs00039186	ATC	C05AE03
CIDm00003075	CIDs00039186	ATC	C08DB01
CIDm00153941	CIDs00153941	ATC	J05AF10
CIDm00003735	CIDs00003735	ATC	V08AC06
CIDm00004836	CIDs00056012	ATC	J01CG02
CIDm00004086	CIDs00004086	ATC	R03AB03
CIDm00004086	CIDs00004086	ATC	R03CB03
CIDm00004046	CIDs00040692	ATC	P01BC02
CIDm00071260	CIDs00071260	ATC	J01FA14
CIDm00009425	CIDs00010219	ATC	P01AX02
CIDm00000772	CIDs00000772	ATC	B01AB01
CIDm00000772	CIDs00000772	ATC	C05BA03
CIDm00000772	CIDs00000772	ATC	S01XA14
CIDm05281007	CIDs05353562	ATC	L01AX04
CIDm00003339	CIDs00003339	ATC	C10AB05
CIDm09812414	CIDs25244225	ATC	B01AB08
CIDm03050404	CIDs03050404	ATC	D08AE02
CIDm03050404	CIDs03050404	ATC	G01AX03
CIDm00002215	CIDs00006005	ATC	G04BE07
CIDm00002215	CIDs00006005	ATC	N04BC07
CIDm11228026	CIDs11434515	ATC	R03BB05
CIDm00015907	CIDs00015907	ATC	D01AE06
CIDm00208898	CIDs00208898	ATC	C01BD07
CIDm00021975	CIDs00021975	ATC	B01AC08
CIDm00021975	CIDs00021975	ATC	N02BA15
CIDm00002240	CIDs00068827	ATC	P01BE01
CIDm00294348	CIDs00294348	ATC	B06AA03
CIDm00000598	CIDs00000598	ATC	R05CB05
CIDm00000598	CIDs00000598	ATC	V03AF01
CIDm00003872	CIDs00011333	ATC	A06AD11
CIDm00004248	CIDs05281040	ATC	R03DC03
CIDm00060164	CIDs00060164	ATC	D10AD03
CIDm00002551	CIDs00002551	ATC	N07AB01
CIDm00002551	CIDs00002551	ATC	S01EB02
CIDm00009661	CIDs00009661	ATC	N05CM10
CIDm00003792	CIDs00003792	ATC	A03FA07
CIDm00072014	CIDs00072014	ATC	C07AB10
CIDm00002833	CIDs00006167	ATC	M04AC01
CIDm00002096	CIDs00235905	ATC	G03DC01
CIDm00036131	CIDs00036131	ATC	C01BD03
CIDm00002099	CIDs00002099	ATC	A03AE01
CIDm00009296	CIDs09882105	ATC	L01AB02
CIDm00071675	CIDs00071675	ATC	A08AA08
CIDm00068198	CIDs00068198	ATC	P01AR02
CIDm00004252	CIDs00065864	ATC	J01DC14
CIDm00004631	CIDs00004631	ATC	C07AA02
CIDm00039860	CIDs00039860	ATC	A04AD11
CIDm00024393	CIDs00024393	ATC	B03AA07
CIDm00024393	CIDs00024393	ATC	B03AD03
CIDm00002910	CIDs00002910	ATC	C03AA09
CIDm00065939	CIDs06918107	ATC	A03AE03
CIDm00003958	CIDs00003958	ATC	N05BA06
CIDm00002381	CIDs00002381	ATC	N04AA02
CIDm00061336	CIDs00061336	ATC	A06AG06
CIDm00003743	CIDs00003743	ATC	V08AB12
CIDm00002995	CIDs00002995	ATC	N06AA01
CIDm00003601	CIDs00003601	ATC	M03AC05
CIDm00005032	CIDs00009294	ATC	C01CA26
CIDm00005032	CIDs00009294	ATC	R01AA03
CIDm00005032	CIDs00009294	ATC	R01AB05
CIDm00005032	CIDs00009294	ATC	R03CA02
CIDm00005032	CIDs00009294	ATC	S01FB02
CIDm00071316	CIDs05281042	ATC	M03AC10
CIDm00003143	CIDs00148123	ATC	L01CD02
CIDm00003222	CIDs05388961	ATC	C09AA02
CIDm00124093	CIDs00124093	ATC	J01MA19
CIDm00157921	CIDs00157921	ATC	L01XD03
CIDm00004063	CIDs05284587	ATC	H02AB15
CIDm00000191	CIDs00060961	ATC	C01EB10
CIDm00072148	CIDs00072148	ATC	N04AA12
CIDm00037720	CIDs00037720	ATC	C05BA04
CIDm00037720	CIDs00037720	ATC	G04BX15
CIDm00003783	CIDs00003783	ATC	C04AA01
CIDm00004450	CIDs00004450	ATC	N02BG06
CIDm00163296	CIDs00163296	ATC	J05AE09
CIDm00003392	CIDs00015209	ATC	D07AC07
CIDm00008668	CIDs05284614	ATC	R06AX08
CIDm00002175	CIDs00444021	ATC	J01CR04
CIDm00054765	CIDs00054765	ATC	R03CC12
CIDm00123868	CIDs00123868	ATC	C01EB22
CIDm00001935	CIDs00001935	ATC	N06DA01
CIDm00001727	CIDs00001727	ATC	N07XX07
CIDm00065906	CIDs00065906	ATC	R06AX25
CIDm00003026	CIDs00003026	ATC	P03BX03
CIDm00158440	CIDs23724913	ATC	V08CA11
CIDm00002200	CIDs00002200	ATC	R01AC04
CIDm00002200	CIDs00002200	ATC	R06AX05
CIDm00002576	CIDs00002576	ATC	M03BA02
CIDm00005584	CIDs00005584	ATC	N06AA06
CIDm00071655	CIDs00071655	ATC	J05AX01
CIDm00019063	CIDs00019063	ATC	N06AF06
CIDm00002781	CIDs00026986	ATC	D04AA14
CIDm00002781	CIDs00026986	ATC	R06AA04
CIDm06323497	CIDs06323497	ATC	J04AB05
CIDm11238823	CIDs11238823	ATC	C09CA09
CIDm00002799	CIDs00002799	ATC	J01XX03
CIDm00044564	CIDs00044564	ATC	S01GX05
CIDm00004641	CIDs00004641	ATC	M01AA03
CIDm00004641	CIDs00004641	ATC	M02AA04
CIDm00004641	CIDs00004641	ATC	S01BC02
CIDm00032800	CIDs09833444	ATC	V04CK02
CIDm00000875	CIDs00000875	ATC	A12BA03
CIDm00002783	CIDs00002783	ATC	R03AC14
CIDm00002783	CIDs00002783	ATC	R03CC13
CIDm00009395	CIDs00009395	ATC	S01EB10
CIDm00003117	CIDs00003117	ATC	N07BB01
CIDm00003117	CIDs00003117	ATC	P03AA04
CIDm00000232	CIDs00000232	ATC	B05XB01
CIDm00002282	CIDs00441397	ATC	J01CA06
CIDm00009418	CIDs00009418	ATC	N06AA08
CIDm00102210	CIDs00102210	ATC	G03DA01
CIDm00102210	CIDs00102210	ATC	L02AB03
CIDm00006300	CIDs00006300	ATC	A14AA03
CIDm00006300	CIDs00006300	ATC	D11AE01
CIDm00003671	CIDs00003671	ATC	R03DC04
CIDm00003169	CIDs00065859	ATC	R05DB27
CIDm00213039	CIDs00213039	ATC	J05AE10
CIDm00004212	CIDs00004212	ATC	L01DB07
CIDm00066408	CIDs11954041	ATC	G03CB04
CIDm00004507	CIDs00004507	ATC	C08CA08
CIDm00002811	CIDs00002811	ATC	N05BA21
CIDm00002796	CIDs00002796	ATC	C10AB01
CIDm03015075	CIDs03015075	ATC	M01CB05
CIDm00006476	CIDs00006476	ATC	N03AD03
CIDm00004078	CIDs00004078	ATC	N05AC03
CIDm00004725	CIDs00004725	ATC	D06BB06
CIDm00004725	CIDs00004725	ATC	J05AB13
CIDm00002751	CIDs00056329	ATC	C09AA08
CIDm00004739	CIDs00439693	ATC	L01XX08
CIDm00002133	CIDs00443958	ATC	D07AC11
CIDm00003043	CIDs00050599	ATC	J05AF02
CIDm00005234	CIDs00005234	ATC	S01XA03
CIDm00005376	CIDs02733525	ATC	L02BA01
CIDm00003553	CIDs00443943	ATC	D07AD02
CIDm03033952	CIDs03033952	ATC	A02BA05
CIDm00157920	CIDs00157920	ATC	A06AX03
CIDm00003375	CIDs00071415	ATC	D07AC10
CIDm00071717	CIDs09883915	ATC	G03CA09
CIDm00004236	CIDs00004236	ATC	N06BA07
CIDm00000359	CIDs00000359	ATC	A03AX12
CIDm00071886	CIDs15574941	ATC	J01CE04
CIDm00022530	CIDs00022530	ATC	R06AX15
CIDm00071636	CIDs00071636	ATC	A03AX03
CIDm00004839	CIDs00004839	ATC	A03AA30
CIDm00065983	CIDs06436055	ATC	J01DD17
CIDm00170361	CIDs00170361	ATC	N07BA03
CIDm00005530	CIDs00005530	ATC	N06AF04
CIDm00005719	CIDs00005719	ATC	N05CF03
CIDm44146714	CIDs44146714	ATC	A10AE04
CIDm23669229	CIDs23669229	ATC	V04CG30
CIDm00036909	CIDs00036909	ATC	R05DB15
CIDm00005803	CIDs00005803	ATC	D11AX08
CIDm00005803	CIDs00005803	ATC	H03AA04
CIDm00002391	CIDs00002391	ATC	A06AB02
CIDm00002391	CIDs00002391	ATC	A06AG02
CIDm00003690	CIDs00003690	ATC	L01AA06
CIDm00018377	CIDs00018377	ATC	V08AC05
CIDm00004419	CIDs05311304	ATC	N02AF02
CIDm00004946	CIDs00004946	ATC	C07AA05
CIDm00035329	CIDs00035329	ATC	R03AC17
CIDm00071679	CIDs00071679	ATC	G04BD03
CIDm00516900	CIDs00516900	ATC	H03BC01
CIDm00028061	CIDs00028061	ATC	G01AF06
CIDm00028061	CIDs00028061	ATC	J01XD03
CIDm00028061	CIDs00028061	ATC	P01AB03
CIDm00042615	CIDs00050224	ATC	L02AE01
CIDm00007172	CIDs00007172	ATC	C01CA08
CIDm00007172	CIDs00007172	ATC	S01GA06
CIDm00001989	CIDs00001989	ATC	A10BB31
CIDm00056959	CIDs00056959	ATC	C01EB18
CIDm00000143	CIDs00006006	ATC	V03AF03
CIDm00003302	CIDs00013765	ATC	A14AB02
CIDm00002973	CIDs00002973	ATC	V03AC01
CIDm00002368	CIDs00002368	ATC	C02CC01
CIDm00004422	CIDs05284594	ATC	N07BB05
CIDm00444013	CIDs00444013	ATC	V08CA06
CIDm16134410	CIDs16134627	ATC	J01XA04
CIDm00005502	CIDs00005502	ATC	N05BA23
CIDm00035949	CIDs00035949	ATC	R05DB25
CIDm00028425	CIDs00028425	ATC	N05BD01
CIDm00004627	CIDs00004627	ATC	R03BB02
CIDm00004235	CIDs00004235	ATC	N06AG02
CIDm00003387	CIDs00006446	ATC	G03BA01
CIDm00004162	CIDs00004162	ATC	N05CE02
CIDm00065592	CIDs00065592	ATC	P01AA05
CIDm85364159	CIDs85364159	ATC	A10BD19
CIDm00005639	CIDs00005639	ATC	C02CA06
CIDm00003307	CIDs00003307	ATC	N05BA19
CIDm00003595	CIDs00443387	ATC	J01CA18
CIDm00003038	CIDs00003038	ATC	S01EC02
CIDm00166548	CIDs00166548	ATC	J02AX06
CIDm05357051	CIDs06861563	ATC	J05AA01
CIDm00007627	CIDs00007627	ATC	D08AK02
CIDm00000988	CIDs00006613	ATC	A11HA31
CIDm00000988	CIDs00006613	ATC	D03AX04
CIDm00005054	CIDs00005054	ATC	D10AX02
CIDm00005054	CIDs00005054	ATC	S01AX06
CIDm00010090	CIDs00010090	ATC	R05DA06
CIDm00003899	CIDs00003899	ATC	L04AA13
CIDm03082460	CIDs21924868	ATC	C05BB03
CIDm00005471	CIDs00036921	ATC	J01CA13
CIDm11947681	CIDs11947681	ATC	C02DD01
CIDm00011578	CIDs00011578	ATC	A12CC07
CIDm00604519	CIDs00604519	ATC	N06DA05
CIDm00004723	CIDs00004723	ATC	N06BA05
CIDm00005514	CIDs05284627	ATC	N03AX11
CIDm00002891	CIDs24892734	ATC	B03BA01
CIDm00003285	CIDs00005991	ATC	G03CA01
CIDm00003285	CIDs00005991	ATC	L02AA03
CIDm09794606	CIDs09794606	ATC	A07BC04
CIDm00004116	CIDs00004116	ATC	N02BG09
CIDm00000119	CIDs00000119	ATC	L03AA03
CIDm00005564	CIDs00005564	ATC	D08AE04
CIDm00005564	CIDs00005564	ATC	D09AA06
CIDm00026394	CIDs01712095	ATC	A03AD02
CIDm10345828	CIDs10345828	ATC	P01AR03
CIDm00025654	CIDs00025654	ATC	R03AC15
CIDm00025654	CIDs00025654	ATC	R03CC14
CIDm00004460	CIDs00062115	ATC	J01GB07
CIDm00004460	CIDs00062115	ATC	S01AA23
CIDm02761171	CIDs02761171	ATC	J04AD03
CIDm00003036	CIDs00003036	ATC	P03AB01
CIDm00005526	CIDs00005526	ATC	B02AA02
CIDm00005152	CIDs00005152	ATC	R03AC12
CIDm00054808	CIDs00444025	ATC	S01BA14
CIDm00005356	CIDs00005356	ATC	N03AX03
CIDm00002017	CIDs00002017	ATC	B05CA08
CIDm00002017	CIDs00002017	ATC	D08AA01
CIDm00014706	CIDs00014706	ATC	N02AD02
CIDm06435110	CIDs06435110	ATC	D11AX22
CIDm06435110	CIDs06435110	ATC	P02CF01
CIDm00003079	CIDs00198165	ATC	R05DA11
CIDm00009363	CIDs00009363	ATC	R07AB04
CIDm17787450	CIDs17787450	ATC	S02AA04
CIDm00047528	CIDs00047528	ATC	C01DX16
CIDm00010188	CIDs00010188	ATC	N05CC04
CIDm00003610	CIDs00003610	ATC	R02AA12
CIDm00072474	CIDs00072474	ATC	J01MA11
CIDm00064725	CIDs00064725	ATC	J01CE10
CIDm00158536	CIDs00158536	ATC	V08CA02
CIDm00004494	CIDs00004494	ATC	C08CA10
CIDm00000892	CIDs00000892	ATC	A11HA07
CIDm00004472	CIDs00004472	ATC	N06AF02
CIDm00065866	CIDs00065866	ATC	C08CA13
CIDm00062474	CIDs00062474	ATC	C05BA02
CIDm00065720	CIDs00065720	ATC	J04AK03
CIDm00054313	CIDs05311181	ATC	B01AC11
CIDm10920500	CIDs15361820	ATC	N07BB02
CIDm10482134	CIDs10482134	ATC	A16AX09
CIDm71717894	CIDs71717894	ATC	C04AE01
CIDm00004888	CIDs00004888	ATC	S01BC09
CIDm00068749	CIDs00068749	ATC	N02BA14
CIDm00002345	CIDs00002345	ATC	P03AX01
CIDm00125889	CIDs05486971	ATC	N03AX16
CIDm00004167	CIDs00004167	ATC	N04AA03
CIDm00002559	CIDs00020824	ATC	J01CA03
CIDm00002187	CIDs00002187	ATC	L02BG03
CIDm00083182	CIDs00429581	ATC	A12AA11
CIDm00060662	CIDs00060662	ATC	C08CX01
CIDm00072051	CIDs00072051	ATC	D01AC17
CIDm00198125	CIDs00198125	ATC	H03BA03
CIDm00051754	CIDs00051754	ATC	D01AC12
CIDm00051754	CIDs00051754	ATC	G01AF12
CIDm00000402	CIDs00000402	ATC	D10AB02
CIDm70683024	CIDs70683024	ATC	L03AA13
CIDm00003230	CIDs00010114	ATC	D03AX10
CIDm00009291	CIDs00009291	ATC	B03AA03
CIDm00002617	CIDs00033255	ATC	J01DB04
CIDm00034521	CIDs00034521	ATC	N06AG03
CIDm00122335	CIDs00122335	ATC	L01XD06
CIDm00003367	CIDs00657237	ATC	L01BB05
CIDm44201342	CIDs44201342	ATC	H01AC06
CIDm00002611	CIDs00005773	ATC	J01DB02
CIDm00060795	CIDs00060795	ATC	N05AX12
CIDm00197281	CIDs06918204	ATC	V08CA08
CIDm00004826	CIDs00004826	ATC	C02DG01
CIDm00004171	CIDs00004171	ATC	C07AB02
CIDm00667493	CIDs00667493	ATC	H03BA01
CIDm00013314	CIDs00013314	ATC	N05CD06
CIDm00000807	CIDs00000807	ATC	D08AG03
CIDm11235728	CIDs11243969	ATC	A10BH03
CIDm00005578	CIDs00005578	ATC	J01EA01
CIDm00004139	CIDs00004139	ATC	V03AB17
CIDm00004139	CIDs00004139	ATC	V04CG05
CIDm00005903	CIDs00005903	ATC	J01CE09
CIDm00002250	CIDs00060822	ATC	C10AA05
CIDm00005373	CIDs00071446	ATC	J01CA15
CIDm00104741	CIDs00104741	ATC	L02BA03
CIDm00004951	CIDs05284613	ATC	C01AB01
CIDm00007511	CIDs16682924	ATC	D09AA04
CIDm00002951	CIDs06604100	ATC	M03CA01
CIDm00004083	CIDs06713928	ATC	J01CA14
CIDm46222573	CIDs46222573	ATC	G01AX15
CIDm00062924	CIDs05311101	ATC	D07AC17
CIDm00062924	CIDs05311101	ATC	R01AD08
CIDm00062924	CIDs05311101	ATC	R03BA05
CIDm00004166	CIDs00443946	ATC	C01AA08
CIDm05001396	CIDs05001396	ATC	B01AA03
CIDm00000206	CIDs00000206	ATC	A12CA01
CIDm00000206	CIDs00000206	ATC	B05CB01
CIDm00000206	CIDs00000206	ATC	B05XA03
CIDm00003869	CIDs00003869	ATC	C07AG01
CIDm00057537	CIDs00059226	ATC	N04BC09
CIDm00004609	CIDs00004609	ATC	L01XA03
CIDm00005647	CIDs00060772	ATC	J05AB11
CIDm03085017	CIDs03085017	ATC	V03AE02
CIDm00027485	CIDs00066257	ATC	D07AB05
CIDm00005266	CIDs76324338	ATC	J01FA02
CIDm06918220	CIDs06918220	ATC	L01XA04
CIDm00060877	CIDs00060877	ATC	J05AF09
CIDm00008275	CIDs00008275	ATC	N05CA07
CIDm00005516	CIDs03005572	ATC	L02BA02
CIDm00003724	CIDs00003724	ATC	V08AB09
CIDm00122316	CIDs03052775	ATC	N04BD02
CIDm09810131	CIDs09852981	ATC	J01DI02
CIDm05319192	CIDs05319192	ATC	A12CC06
CIDm00159252	CIDs00159252	ATC	B03AA06
CIDm00031508	CIDs00031508	ATC	M01AX13
CIDm00004199	CIDs00004199	ATC	N06AX07
CIDm00000143	CIDs00006006	ATC	V03AF06
CIDm00004940	CIDs00004940	ATC	N05CM06
CIDm00010157	CIDs00010157	ATC	C04AX24
CIDm00071421	CIDs00071421	ATC	A07DA05
CIDm00031640	CIDs00031640	ATC	N05BA13
CIDm16130295	CIDs16130295	ATC	B02AB01
CIDm00072081	CIDs00072081	ATC	H01BA04
CIDm00005651	CIDs00014969	ATC	A07AA09
CIDm00005651	CIDs00014969	ATC	J01XA01
CIDm00004184	CIDs00004184	ATC	N06AX03
CIDm00038072	CIDs00038072	ATC	L03AX18
CIDm00036845	CIDs06434184	ATC	N02CX06
CIDm00065624	CIDs00065624	ATC	R06AB07
CIDm00000784	CIDs00000784	ATC	A01AB02
CIDm00000784	CIDs00000784	ATC	D08AX01
CIDm00000784	CIDs00000784	ATC	S02AA06
CIDm05281613	CIDs05281613	ATC	C05CA03
CIDm00003108	CIDs00003108	ATC	B01AC07
CIDm00004747	CIDs00004747	ATC	N05AC01
CIDm00001983	CIDs00001983	ATC	N02BE01
CIDm00005245	CIDs00005245	ATC	M05BA07
CIDm00072060	CIDs00072060	ATC	N03AX13
CIDm00002950	CIDs00002950	ATC	A06AB03
CIDm00044562	CIDs00107641	ATC	B01AC10
CIDm00010239	CIDs00010239	ATC	M01CA03
CIDm00005673	CIDs00443955	ATC	N06BX18
CIDm00168924	CIDs00168924	ATC	V03AE03
CIDm00004192	CIDs00004192	ATC	N05CD08
CIDm00033746	CIDs00033746	ATC	N05BA10
CIDm00005546	CIDs00005546	ATC	C03DB02
CIDm00004828	CIDs00004828	ATC	C07AA03
CIDm00001054	CIDs00001054	ATC	A11HA02
CIDm00039042	CIDs00039042	ATC	C10AB02
CIDm00005440	CIDs00005440	ATC	R06AD03
CIDm00002788	CIDs00002788	ATC	D08AH30
CIDm00002788	CIDs00002788	ATC	D09AA10
CIDm00002788	CIDs00002788	ATC	G01AC02
CIDm00002788	CIDs00002788	ATC	P01AA02
CIDm00002788	CIDs00002788	ATC	S02AA05
CIDm00002528	CIDs00002528	ATC	V08AA02
CIDm00005396	CIDs00452548	ATC	L01CB02
CIDm00150311	CIDs00150311	ATC	C10AX09
CIDm00050248	CIDs00050248	ATC	P02BX04
CIDm00000159	CIDs05282411	ATC	B01AC09
CIDm00156036	CIDs05488547	ATC	A06AH02
CIDm00009904	CIDs00009904	ATC	A14AB01
CIDm00009904	CIDs00009904	ATC	S01XA11
CIDm09966051	CIDs09966051	ATC	N06AX26
CIDm00005506	CIDs00005506	ATC	D01AE19
CIDm00004640	CIDs00004640	ATC	N05AE01
CIDm00071196	CIDs00071196	ATC	N03AA04
CIDm00115355	CIDs00115355	ATC	A16AX04
CIDm00104758	CIDs00104758	ATC	L01BA03
CIDm00004837	CIDs00004837	ATC	P02CB01
CIDm00005039	CIDs03001055	ATC	A02BA02
CIDm00004539	CIDs00004539	ATC	J01MA06
CIDm00004539	CIDs00004539	ATC	S01AE02
CIDm00003510	CIDs00003510	ATC	A04AA02
CIDm00002655	CIDs06533629	ATC	J01DD07
CIDm00002548	CIDs01548942	ATC	M02AB02
CIDm00013313	CIDs00013313	ATC	G03AC07
CIDm00047471	CIDs00047471	ATC	G01AF15
CIDm71587613	CIDs71587613	ATC	L01XX36
CIDm88516236	CIDs90470007	ATC	L04AC03
CIDm00000750	CIDs00000750	ATC	A02AB07
CIDm00068704	CIDs00068704	ATC	M01AE13
CIDm06918456	CIDs06918456	ATC	B01AC22
CIDm00024705	CIDs00024705	ATC	P03AX05
CIDm00003440	CIDs00003440	ATC	C03CA01
CIDm17754772	CIDs25126797	ATC	L01XE18
CIDm00005606	CIDs00005606	ATC	R03AC11
CIDm00005606	CIDs00005606	ATC	R03CC11
CIDm00041317	CIDs05284513	ATC	D05BB02
CIDm00006764	CIDs00006764	ATC	P01AX04
CIDm00003324	CIDs00003324	ATC	J05AB09
CIDm00003324	CIDs00003324	ATC	S01AD07
